start time : Wed Feb 17 00:48:57 2016
end time   : Wed Feb 17 09:08:52 2016
5
332	57.4265687731
333	57.6548745897
334	57.929517534
335	58.7115508185
336	59.2294544644
337	59.7827368842
338	59.7462505764
339	57.8005744086
340	57.612376319
341	57.8950695462
342	57.4639515347
343	57.5338558621
344	57.4438900418
345	57.6169501411
346	57.597591824
347	58.0800391303
348	58.5766618517
349	59.1343858507
350	59.7501848009
351	59.7739986844
352	57.674082862
353	57.5532841153
354	57.6366950141
355	57.742529975
356	57.5048730638
357	57.93832567
358	57.3460939195
359	57.8319337633
360	58.2693841722
361	58.4578848945
362	59.131433275
363	59.8209169176
364	59.8119116889
365	57.6999045478
366	57.4878073798
367	57.888704088
368	57.5678664313
369	57.8663614061
370	57.6422390408
371	57.9593789842
372	58.0182601081
373	58.214140998
374	58.9273495144
375	59.3586468167
376	59.7004640367
377	59.8413776822
378	57.7925571866
379	58.0653245714
380	58.0071313646
381	57.8766038683
382	58.0306082831
383	57.882651435
384	57.7338388231
385	58.1574266222
386	58.5644408332
387	58.9352077908
388	59.7088716295
389	59.9196845161
390	60.2665333218
391	58.2265832689
392	58.1647025214
393	58.0756891039
394	58.1146320767
395	58.3792906867
396	58.1215226915
397	58.2513126797
398	58.2210468716
399	58.4582422045
400	58.771206326
401	59.4811850654
402	59.9611083137
403	60.1967828539
404	58.0216183133
405	58.4147215949
406	58.161927965
407	58.1635453966
408	58.2405043708
409	58.4089105394
410	58.2342457241
411	57.9400041368
412	58.2785763211
413	58.538204617
414	59.2688170539
415	59.614347246
416	60.0495139228
417	59.8242471483
418	58.108768887
419	57.988061693
420	58.0187076992
421	57.8140708076
422	57.8185187446
423	57.6959652371
424	57.9753930834
425	58.6939777798
426	58.7754978604
427	59.300175137
428	59.763955858
429	60.5093337165
430	57.788553026
431	57.6507725186
432	57.4956414964
433	57.7107967801
434	57.976140764
435	57.8639085558
436	57.5565126207
437	57.7173606025
438	58.044228024
439	58.1630761888
440	59.6642663744
441	59.7344351874
442	59.674671597
443	59.4989590115
444	57.4890992906
445	57.5452236599
446	57.7170401679
447	57.621117062
448	57.7310273912
449	57.6498061286
450	57.7837159899
451	57.8324436612
452	58.1581272549
453	58.6182522244
454	59.069735633
455	59.7852571275
456	60.1341989305
457	57.5229903327
458	57.628048367
459	57.7005059984
460	57.4856864081
461	57.3303722805
462	57.857386695
463	57.6175350613
464	57.5305510627
465	57.856912401
466	58.0675739712
467	58.9906467862
468	59.7113668654
469	59.8693534003
470	57.7207073636
471	57.7778540717
472	57.6184200711
473	58.0613750882
474	57.5294778612
475	57.6290668911
476	57.6216778225
477	57.2976370917
478	57.9405534532
479	58.3046154446
480	59.0346683926
481	59.7350849575
482	59.4518907335
483	59.2936583625
484	57.6430655585
485	58.0049290127
486	58.002778795
487	57.8398327298
488	57.5365159776
489	57.6604529487
490	57.8615307278
491	58.0596470303
492	58.3282042609
493	58.8616273668
494	59.5030585395
495	59.8111029731
496	59.8357522753
497	57.9191173977
498	57.8938526577
499	57.9288804796
500	57.8464944628
501	57.770887163
502	58.3996611701
503	58.0075306363
504	58.1800503201
505	58.9298303392
506	58.849427965
507	59.8097322252
508	60.2080921597
509	59.8734173245
510	58.0863575406
511	58.2282083299
512	58.1881603665
513	58.3230366177
514	58.2664621141
515	58.2984114753
516	58.0668669807
517	57.8551623027
518	58.2740953234
519	58.6254302131
520	59.4989679125
521	59.8886239794
522	60.2714708116
523	59.6928969489
524	58.2892053392
525	57.9849883185
526	58.1210026211
527	58.2300521003
528	58.1681510078
529	57.82443534
530	58.2108196682
531	58.3415862189
532	58.1590898302
533	58.8878508674
534	59.7780498928
535	60.1089570787
536	60.2502153185
537	57.9760983785
538	58.3895140754
539	58.1223479377
540	58.0908385383
541	57.9272732205
542	58.0469377306
543	58.4416648017
544	58.1623323229
545	58.3508063422
546	59.1156302558
547	59.6960618761
548	60.075179206
549	59.9687745836
550	58.2975607978
551	58.1806441413
552	58.3433600532
553	58.087032742
554	58.085050371
555	58.1297370063
556	58.3149176704
557	58.3341259427
558	58.5022688972
559	58.6793357001
560	59.4516978794
561	59.9166874356
562	60.0888752407
563	60.0952826606
564	58.4998236762
565	57.9976518419
566	58.2808562385
567	58.1182573107
568	58.367421892
569	58.353664822
570	58.5468321906
571	58.7422540453
572	58.6397175259
573	59.5151282416
574	59.9930907355
575	60.3151516385
576	60.227367825
577	58.266837226
578	57.9162881639
579	58.4096391466
580	58.3944057888
581	58.2079001533
582	58.3177189297
583	58.2210875617
584	57.9493933784
585	58.344013638
586	58.516585456
587	59.7262590196
588	59.9579421149
589	60.0954861111
590	58.2338400947
591	58.0929162767
592	58.3583861457
593	58.146864997
594	58.0314856635
595	58.1280089484
596	58.3112275865
597	58.3619503445
598	58.0648566352
599	58.4393848843
600	59.1010110643
601	59.6908420987
602	60.0921520657
603	59.4357367622
604	58.190820482
605	57.8230773078
606	57.7910885281
607	57.578795539
608	57.8435457018
609	57.8386323717
610	57.8970353868
611	58.0441589355
612	58.5207828946
613	58.8940713671
614	59.7895003425
615	59.9265064663
616	59.1573630439
617	57.9862497118
618	57.6270832486
619	57.8480635749
620	57.7873971727
621	57.6576389737
622	57.8066397773
623	57.8365851508
624	58.1550081041
625	58.0085288154
626	59.2915946113
627	59.398624844
628	59.713561164
629	59.5996937222
630	57.7785165575
631	57.7654486762
632	57.8992822435
633	57.6346325345
634	57.6065131293
635	57.6982985602
636	57.6635555691
637	58.1237161424
638	58.2079459296
639	58.9122801887
640	59.576204088
641	59.8730053372
642	59.7270558675
643	57.7817590502
644	57.7952338325
645	57.4185744392
646	57.6876826816
647	57.7686848111
648	57.5897577074
649	57.9162627326
650	58.1431698269
651	58.4212739733
652	59.5812814501
653	59.8809780545
654	59.7134746975
655	59.9523484972
656	57.880001492
657	58.2348026699
658	58.0214263068
659	58.0976147122
660	57.8810963101
661	57.8435177273
662	58.1158057319
663	57.8711407979
664	58.2417530484
665	58.9685546027
666	59.4417716132
667	59.8874719408
668	60.0204446581
669	57.8754136827
670	58.1880014208
671	58.1722518073
672	58.1892233955
673	57.8749088711
674	57.7527063158
675	57.9377026028
676	57.8248384264
677	58.3373658922
678	58.7314737108
679	59.2811982897
680	59.8553114997
681	60.0645603604
682	57.9623099433
683	58.0613649156
684	58.1219376458
685	58.111369239
686	58.234620836
687	57.860964881
688	57.7400122748
689	57.7609015571
690	58.3406338162
691	58.2672691345
692	59.3825128343
693	59.7277276781
694	60.1209475199
695	59.9311336941
696	57.8297695584
697	57.8476986355
698	58.0395575629
699	58.1816105313
700	57.852590349
701	58.1314294603
702	58.1620487637
703	58.2201402452
704	58.4783354865
705	58.7866126166
706	59.84307056
707	60.0080430773
708	60.053560045
709	58.0162891812
710	57.8244073656
711	58.2225371467
712	58.1863928901
713	57.7765799628
714	58.0665122138
715	57.8590982225
716	58.0790002611
717	58.2241049873
718	58.7003089057
719	59.4799923367
720	60.067849901
721	59.8164511787
722	57.9859394497
723	57.7648243374
724	57.8988041348
725	57.9325591193
726	58.013285319
727	57.8130332099
728	57.757215288
729	57.8092960782
730	57.988831838
731	58.3997603522
732	59.3602286445
733	59.4807273017
734	60.1064359877
735	59.6681272719
736	57.9007877774
737	57.7402258979
738	57.9212231106
739	58.0913802253
740	57.6173023648
741	57.7092569139
742	57.8887447781
743	57.9266043769
744	58.1175376044
745	58.3901727464
746	59.8051800198
747	59.7892015245
748	59.8276091682
749	57.4579154121
750	57.8118748135
751	58.0486746894
752	57.8569874234
753	57.9026963976
754	58.0132603116
755	57.7228855557
756	58.2438066271
757	58.1176278856
758	58.8488494025
759	59.5131645203
760	59.6341162788
761	59.9302919176
762	57.615808275
763	57.6583485074
764	57.9747700161
765	58.0251087613
766	58.152317471
767	58.1926286485
768	58.0652355618
769	57.7879897224
770	58.3843031989
771	59.127942827
772	59.5142673916
773	59.7847090827
774	60.1549445258
775	57.8298852709
776	58.0147569444
777	58.1668222215
778	57.8898230659
779	57.8935754564
780	58.1993132697
781	58.2026981778
782	57.9766048855
783	58.3641921149
784	58.5416925218
785	59.4049979316
786	59.885523902
787	60.3196949429
788	58.3337546455
789	58.1391046312
790	57.9512384203
791	58.0306502448
792	58.2832455105
793	58.345676846
794	58.2431797451
795	58.1836958991
796	58.6842604743
797	58.8432545132
798	59.4899143643
799	59.874751197
800	60.2571440803
801	58.4648365445
802	58.2824228075
803	58.3114742703
804	58.6274748908
805	58.4892493354
806	58.1834288703
807	58.0576468574
808	58.2714657254
809	58.7386338976
810	58.8247188992
811	59.4608540005
812	60.2016313341
813	60.6475948758
814	60.0434434679
815	58.4948048062
816	58.2403759427
817	58.1942092048
818	58.3064058092
819	58.4059503343
820	58.5518904792
821	58.5472022163
822	58.6056510078
823	58.7087533739
824	59.2479875353
825	60.0038214789
826	60.6669887967
827	60.4892150031
828	58.5716518826
829	58.9819200304
830	58.5062845018
831	58.6208080716
832	58.8860605028
833	58.9041726854
834	58.8244289822
835	58.5909262763
836	59.5784267849
837	59.9036068387
838	60.8403388129
839	61.4918255276
840	61.418068356
841	59.4867964851
842	59.7285541958
843	59.8045200772
844	60.1585913764
845	60.0772811042
846	60.4103575812
847	60.7020522224
848	60.9500952827
849	60.9679429796
850	61.694436815
851	62.4890013801
852	63.1356459724
853	63.7888073391
854	63.5995652941
855	62.0977418688
856	62.2351892259
857	62.4804488288
858	62.7254541185
859	62.8639585707
860	63.1744427151
861	63.3462007311
862	63.6806988186
863	64.0271127489
864	64.715426551
865	65.3002577888
866	65.6792369419
867	66.2384088304
868	64.4560525682
869	64.4895786709
870	64.5834278531
871	64.6474244859
872	64.5796309577
873	64.8114348518
874	65.0044776069
875	64.9370998806
876	65.2538354662
877	65.4628083971
878	66.3807097541
879	66.4580692715
880	66.61618593
881	66.4554307726
882	64.773364173
883	64.7267727322
884	64.7471699185
885	64.7733489143
886	64.3526857164
887	64.4231660631
888	64.6279313829
889	64.9695362515
890	64.9781142341
891	65.2654266357
892	65.7753834195
893	66.0229216682
894	65.9059816996
895	63.9920811123
896	63.7986899482
897	63.917005327
898	63.4957851834
899	63.5593939887
900	63.6664229499
901	63.3830659654
902	63.2937995063
903	63.7110006544
904	63.9249755012
905	64.4620009528
906	65.0590811835
907	64.755660163
908	63.0038397047
909	63.1449661255
910	63.1524560716
911	63.0427390205
912	62.9396773444
913	62.8747232225
914	63.0027215746
915	63.0865037706
916	63.2458763123
917	63.8564571804
918	64.6659435696
919	64.8694513109
920	65.0023566352
921	63.1493534512
922	63.1877471076
923	63.7726787991
924	63.3007562425
925	63.478064643
926	63.5761125353
927	63.6254607307
928	63.8434681363
929	64.0065426297
930	64.4808481005
931	65.2495401171
932	65.8162468804
933	65.7326295641
934	64.0750050015
935	64.1643909878
936	64.1057090759
937	63.9034559462
938	63.9736908807
939	63.9979684618
940	64.1942575243
941	64.1361991035
942	64.420138465
943	64.5907825894
944	65.2065934075
945	65.8212538825
946	65.8909534878
947	65.8788113064
948	64.0551728143
949	64.1556705899
950	64.2239460415
951	64.0406218635
952	63.8712798225
953	64.1411861844
954	63.927851359
955	64.186501397
956	64.2199062771
957	64.9941067166
958	65.3181995816
959	65.5587230259
960	65.9165780809
961	63.978875902
962	63.6914986504
963	63.7761539883
964	63.7272750007
965	63.9191161262
966	63.734222836
967	64.1290885078
968	64.1410840352
969	64.4943114387
970	64.9400715298
971	65.3488672045
972	65.674762302
973	65.8704431322
974	63.9333754645
975	63.8555505541
976	63.9445919461
977	63.8779860602
978	63.9133101569
979	63.9692437914
980	63.5988722907
981	64.0274916755
982	64.1394861009
983	64.8051507738
984	65.4698350694
985	65.9679684109
986	65.9140870836
987	63.7964469062
988	63.8881619771
989	63.6715460883
990	63.7212579515
991	63.6834810045
992	63.7282706367
993	63.7214041816
994	63.7945103116
995	63.7607527839
996	64.0619044834
997	64.6855222914
998	65.0611322191
999	65.2149738736
1000	63.2786882189
1001	63.5000894335
1002	62.9245266385
1003	63.2519565158
1004	63.1466297574
1005	63.2666354709
1006	63.0820215013
1007	62.6946860419
1008	63.4048733181
1009	63.48175727
1010	63.9894667731
1011	64.5917489794
1012	64.9104389615
1013	64.3498797947
1014	62.5770700243
1015	62.4895863003
1016	62.6599489848
1017	62.552456326
1018	62.6282861498
1019	62.7826389737
1020	62.7557572259
1021	62.4782096015
1022	62.6618707445
1023	63.3499925401
1024	63.9965392219
1025	64.0882470873
1026	64.3491571214
1027	62.4215677049
1028	62.2418827481
1029	62.2818103366
1030	62.0388111538
1031	62.0589010451
1032	62.1845516629
1033	61.9999241299
1034	61.9824197557
1035	62.103837755
1036	62.2056978014
1037	63.1418041653
1038	63.4575559828
1039	63.640241411
1040	61.8014098273
1041	61.7093548245
1042	61.5952690972
1043	61.4545572069
1044	61.4731322394
1045	61.4724239773
1046	61.5449095832
1047	61.5646281772
1048	61.5316369798
1049	61.7544140286
1050	62.2316288418
1051	62.8694271512
1052	62.910390642
1053	63.0354160733
1054	61.0980381436
1055	61.2996487088
1056	61.3830346002
1057	60.9437760247
1058	61.0834914313
1059	61.1162499322
1060	61.0032607185
1061	61.1181326972
1062	61.1876848009
1063	61.8550423516
1064	62.440548367
1065	62.8271564907
1066	62.8681072659
1067	61.032907274
1068	60.7886916267
1069	60.9799986945
1070	60.9363534715
1071	60.8072751363
1072	60.8210059272
1073	60.6536034478
1074	60.6964153714
1075	61.1304503547
1076	61.4833886888
1077	62.2557669746
1078	62.5631743537
1079	62.4902360704
1080	60.3423809475
1081	60.3501845466
1082	60.4793277317
1083	60.4567358229
1084	60.2095938789
1085	59.9583252801
1086	60.1044264899
1087	60.3329688178
1088	60.6161121792
1089	61.2176950243
1090	61.7345852322
1091	62.0449735853
1092	62.1146108839
1093	60.4535081651
1094	60.2485889859
1095	60.4345554776
1096	60.6534847683
1097	59.8107482062
1098	60.4035390218
1099	60.484562344
1100	60.3867721558
1101	61.0796525743
1102	61.074531979
1103	61.8951204088
1104	62.6281920539
1105	62.6228493585
1106	60.8396729363
1107	60.9326811896
1108	61.1227828132
1109	61.3447676765
1110	61.383869595
1111	61.269680447
1112	61.4711498684
1113	61.6339420742
1114	62.0753979153
1115	62.3970862495
1116	63.0605663723
1117	63.7511015998
1118	64.0095185174
1119	63.648894416
1120	62.3690838284
1121	62.5624826219
1122	62.5214326647
1123	62.8216162788
1124	62.6020283169
1125	62.5999242995
1126	63.0398576525
1127	63.6386710273
1128	63.7726576063
1129	64.2288911608
1130	64.9791988797
1131	65.4166670905
1132	65.1435885959
1133	63.4363530477
1134	63.6183259752
1135	63.6521089342
1136	63.2779519823
1137	63.8325530158
1138	63.7151925829
1139	63.8467792935
1140	63.8393058777
1141	64.1952925788
1142	64.8285132514
1143	65.2707409329
1144	65.5755098131
1145	66.09873369
1146	64.0341101752
1147	64.0624682109
1148	63.8199619717
1149	63.8080295987
1150	63.9509879218
1151	63.8828103807
1152	63.9005728828
1153	63.7203856574
1154	64.1492237515
1155	64.2652490404
1156	65.0222935147
1157	65.4395641751
1158	65.6064342923
1159	63.6863687303
1160	63.5098219977
1161	63.4031185574
1162	63.5583830939
1163	63.4828482734
1164	63.5310368008
1165	63.7537489997
1166	63.573167589
1167	63.9277386136
1168	64.2798478868
1169	64.5464456346
1170	65.0132056342
1171	65.5843141344
1172	63.2987848918
1173	63.0954288907
1174	63.2050009833
1175	62.9741901822
1176	63.2306573656
1177	63.0642462836
1178	63.019630856
1179	63.13435279
1180	63.112569597
1181	63.5515853034
1182	64.4394967821
1183	64.8252877129
1184	64.8108974033
1185	62.9665213691
1186	62.9907345242
1187	62.8341437446
1188	62.8077371385
1189	62.7360360887
1190	62.9827274746
1191	62.893154992
1192	62.6933076647
1193	63.1291431851
1194	63.1120609707
1195	63.7991909451
1196	64.326813168
1197	64.7004093594
1198	64.2332793342
1199	62.7818963793
1200	62.6840048896
1201	62.5160602993
1202	62.5257559882
1203	62.7519141303
1204	62.8412301805
1205	62.6866383023
1206	62.9563742744
1207	63.131084866
1208	63.9323543972
1209	64.3164257473
1210	64.549759335
1211	64.8996446398
1212	62.8122028775
1213	62.8614086575
1214	62.8661693997
1215	62.9280590481
1216	63.2551286485
1217	63.0251062181
1218	63.2693472968
1219	63.175523546
1220	63.6167759366
1221	64.2218288845
1222	65.1077490913
1223	65.2432933384
1224	65.7839931912
1225	63.8212691413
1226	63.9665378994
1227	64.0098487006
1228	63.8594771491
1229	63.9061537849
1230	64.229446835
1231	64.0351439582
1232	64.2927835253
1233	64.4898673164
1234	64.8358031379
1235	65.9185668098
1236	66.3179223802
1237	66.4954880608
1238	65.1576953464
1239	64.6347991096
1240	64.7031317817
1241	64.800309923
1242	65.1255726284
1243	65.1068348355
1244	64.8148680793
1245	64.9134538439
1246	65.4715618557
1247	65.8484119839
1248	66.2078785366
1249	66.9759284125
1250	67.062792884
1251	67.084394243
1252	65.3550838894
1253	65.3481665717
1254	65.461133745
1255	65.5037286546
1256	65.3870968289
1257	65.3255873786
1258	65.5854903327
1259	65.8259421455
1260	65.9220814175
1261	66.662229326
1262	67.0909377204
1263	67.5103433397
1264	67.2993549771
1265	65.5713276333
1266	65.7075135973
1267	65.3904245165
1268	65.3752788968
1269	65.6360859341
1270	65.3645078871
1271	65.4904128181
1272	65.7638172574
1273	65.921037462
1274	66.5046301948
1275	66.8036172655
1276	66.9933874342
1277	66.888437483
1278	65.5796462165
1279	65.253484514
1280	65.4901216295
1281	65.0418273078
1282	65.0776956346
1283	64.7563506232
1284	65.0806939867
1285	65.3053275214
1286	65.4118872748
1287	66.0399733649
1288	66.2258385552
1289	66.6333101061
1290	66.4866070218
1291	64.7497003343
1292	64.5913747152
1293	64.5493689643
1294	64.2679320441
1295	64.3977199131
1296	64.4217482673
1297	64.5003590054
1298	64.5236858792
1299	64.7134797838
1300	65.1122262743
1301	65.7510053847
1302	65.8319706387
1303	65.8114238315
1304	64.1194894579
1305	64.2192921109
1306	63.9138416714
1307	64.0813645257
1308	64.0135273404
1309	63.8970430162
1310	64.1076054043
1311	64.2481295268
1312	64.3820347256
1313	64.7660335965
1314	65.5747786628
1315	66.0881517198
1316	65.8230760362
1317	63.8990385267
1318	64.0405794779
1319	63.900906033
1320	64.0113724603
1321	64.2072465685
1322	64.3383538988
1323	64.2713449266
1324	64.6732398139
1325	64.7597609626
1326	65.0354008145
1327	66.068458981
1328	66.3050401476
1329	66.6030862596
1330	64.8319413927
1331	64.6166513231
1332	64.8091943529
1333	65.0383737352
1334	64.9265649584
1335	65.0654619005
1336	65.101401435
1337	65.307182312
1338	65.4517826504
1339	65.5072419908
1340	66.2108896044
1341	66.912867652
1342	67.3991644118
1343	67.5334947374
1344	65.9895138211
1345	65.8535669115
1346	65.7385461595
1347	65.6967226664
1348	65.8865538703
1349	65.8719944424
1350	65.6149601407
1351	66.372250451
1352	66.4553214179
1353	67.0043974982
1354	67.7158143785
1355	68.1180614895
1356	67.9522658454
1357	65.9879040188
1358	66.1819983588
1359	65.908080207
1360	66.0583436754
1361	66.2109883626
1362	66.019698249
1363	66.1277177599
1364	66.3175184462
1365	66.6100124783
1366	67.0096783108
1367	67.7336557176
1368	67.9670872158
1369	68.0158848233
1370	66.235229916
1371	66.2483435737
1372	66.3599476284
1373	66.4078907437
1374	66.5239109463
1375	66.7645522224
1376	66.4805289374
1377	66.7431962755
1378	67.0978677538
1379	67.5480592516
1380	68.0482525296
1381	68.4235538907
1382	68.6021236844
1383	66.8886557685
1384	66.7991311815
1385	66.8242123922
1386	66.8475473192
1387	66.7053048876
1388	66.6200252109
1389	67.0345056322
1390	66.8494118585
1391	67.0594435798
1392	67.3250253465
1393	67.9815881517
1394	68.1067699856
1395	68.4906060961
1396	68.1975572374
1397	66.583176083
1398	66.2459839715
1399	66.2682982551
1400	66.1210013496
1401	66.0401056078
1402	66.1822374132
1403	65.8397123549
1404	65.8425810072
1405	65.9358537462
1406	66.2141715156
1407	66.9633072747
1408	67.0078294542
1409	66.9848603143
1410	64.9912698534
1411	64.9331309001
1412	64.9570727878
1413	64.9040582445
1414	64.778400845
1415	64.6297598945
1416	64.792110867
1417	64.6644240485
1418	64.6417151557
1419	65.1944092645
1420	65.5700950623
1421	66.12044949
1422	66.1505881415
1423	64.1636954414
1424	64.4019936456
1425	64.1552090115
1426	63.8997158474
1427	64.1162317064
1428	64.3716345893
1429	64.0251697964
1430	64.2103250292
1431	64.4294789632
1432	65.3463550144
1433	65.6128429837
1434	65.9964235094
1435	66.1724717882
1436	64.4589174059
1437	64.4549590217
1438	64.4812689887
1439	64.4857067532
1440	64.6448961894
1441	64.9415707058
1442	64.5995148553
1443	64.9773055183
1444	64.8192244636
1445	65.2860594855
1446	66.3821033902
1447	66.596461402
1448	67.0017424689
1449	64.8809246487
1450	65.1909539964
1451	65.3569314745
1452	65.3433460659
1453	65.2632933723
1454	65.3924424913
1455	65.2128253513
1456	65.2302504645
1457	65.5816883511
1458	65.7653571235
1459	66.4805022346
1460	66.7462925381
1461	67.2777993944
1462	67.1287044949
1463	65.5342581007
1464	65.5275035434
1465	65.3802926805
1466	65.4286172655
1467	65.6512747871
1468	65.596209632
1469	65.6042650011
1470	65.6464072333
1471	66.1340768602
1472	66.6757117377
1473	67.424656762
1474	67.4218059116
1475	67.4666586982
1476	65.7900216844
1477	65.6486184862
1478	65.5329733955
1479	65.5124999152
1480	65.783554501
1481	65.6536894904
1482	65.7221611871
1483	66.0802913242
1484	66.3672006395
1485	67.2226812575
1486	67.6439645555
1487	67.8615239461
1488	67.9212727017
1489	66.1663513184
1490	66.2050111559
1491	66.1002074348
1492	66.0637300279
1493	65.7509875827
1494	65.8190112644
1495	65.6968985664
1496	66.0661612617
1497	66.2819769118
1498	66.7466905382
1499	67.2601030138
1500	67.6838052538
1501	67.4156765408
1502	65.8098860847
1503	65.4415694343
1504	65.5829611884
1505	65.44954088
1506	65.5581084357
